"Freq [GHz]","Phi [deg]","Theta [deg]","mag(rEX) [V]"
2.6,268,17,9.75435755353048
2.6,268,18,9.73596237644433
2.6,268,19,9.72064186339206
2.6,268,20,9.70797052579288
2.6,268,21,9.69748456468125
2.6,268,22,9.68868849727095
2.6,268,23,9.68106227723231
2.6,268,24,9.67406871421663
2.6,268,25,9.66716099055308
2.6,268,26,9.65979007660067
2.6,268,27,9.65141185983471
2.6,268,28,9.64149382462916
2.6,268,29,9.6295211477274
2.6,268,30,9.61500210629393
2.6,268,31,9.59747272898796
2.6,268,32,9.57650065369252
2.6,268,33,9.55168818668387
2.6,268,34,9.52267458581834
2.6,268,35,9.48913761381293
2.6,268,36,9.45079442632491
2.6,268,37,9.4074018730428
2.6,268,38,9.35875629840585
2.6,268,39,9.30469293211574
2.6,268,40,9.24508495871411
2.6,268,41,9.17984235072248
2.6,268,42,9.10891054182731
2.6,268,43,9.03226900605
2.6,268,44,8.94992979651314
2.6,268,45,8.8619360840496
2.6,268,46,8.76836072223341
2.6,268,47,8.66930485213198
2.6,268,48,8.56489654781683
2.6,268,49,8.45528949297129
2.6,268,50,8.34066167024036
2.6,268,51,8.22121403860759
2.6,268,52,8.09716917025496
2.6,268,53,7.96876981713083
2.6,268,54,7.8362773787525
2.6,268,55,7.69997024641488
2.6,268,56,7.56014200466413
2.6,268,57.0000000000001,7.41709947823422
2.6,268,58.0000000000001,7.27116062117245
2.6,268,59.0000000000001,7.12265225409437
2.6,268,60.0000000000001,6.97190766488813
2.6,268,61.0000000000001,6.81926409722409
2.6,268,62.0000000000001,6.6650601594433
2.6,268,63.0000000000001,6.50963319338113
2.6,268,64.0000000000001,6.35331664808765
2.6,268,65.0000000000001,6.19643750698114
2.6,268,66.0000000000001,6.03931381855557
2.6,268,67.0000000000001,5.88225238030045
2.6,268,68.0000000000001,5.72554662302027
2.6,268,69.0000000000001,5.56947473839287
2.6,268,70.0000000000001,5.41429808659625
2.6,268,71.0000000000001,5.26025991344606
2.6,268,72.0000000000001,5.10758439805975
2.6,268,73.0000000000001,4.9564760429745
2.6,268,74.0000000000001,4.80711940928876
2.6,268,75.0000000000001,4.65967919016339
2.6,268,76.0000000000001,4.51430060728131
2.6,268,77.0000000000001,4.37111010695796
2.6,268,78.0000000000001,4.23021632579857
2.6,268,79.0000000000001,4.0917112903251
2.6,268,80.0000000000001,3.95567181098413
2.6,268,81.0000000000001,3.82216102845253
2.6,268,82.0000000000001,3.69123006915804
2.6,268,83.0000000000001,3.56291976732818
2.6,268,84.0000000000001,3.43726241250858
2.6,268,85.0000000000001,3.31428348413137
2.6,268,86.0000000000001,3.19400333810944
2.6,268,87.0000000000001,3.07643881430253
2.6,268,88.0000000000001,2.96160473776141
2.6,268,89.0000000000001,2.84951529063076
2.6,268,90.0000000000001,2.74018523522924
2.6,268,91.0000000000001,2.63363097191169
2.6,268,92.0000000000001,2.52987141768668
2.6,268,93.0000000000001,2.42892869310195
2.6,268,94.0000000000001,2.33082860557738
2.6,268,95.0000000000001,2.23560091719152
2.6,268,96.0000000000001,2.1432793840349
2.6,268,97.0000000000001,2.05390155285948
2.6,268,98.0000000000001,1.96750829923027
2.6,268,99.0000000000001,1.88414309022474
2.6,268,100,1.80385095460047
2.6,268,101,1.72667714511765
2.6,268,102,1.6526654823898
2.6,268,103,1.58185637840051
2.6,268,104,1.51428455183027
2.6,268,105,1.44997646755999
2.6,268,106,1.38894755962981
2.6,268,107,1.33119933010616
2.6,268,108,1.27671645397268
2.6,268,109,1.22546405882293
2.6,268,110,1.17738538246121
2.6,268,111,1.13240003466912
2.6,268,112,1.09040309395092
2.6,268,113,1.05126524959627
2.6,268,114,1.01483415035401
2.6,268,115,0.98093704448184
2.6,268,116,0.949384698495793
2.6,268,117,0.919976475064371
2.6,268,118,0.892506348387053
2.6,268,119,0.866769551777842
2.6,268,120,0.842569496926076
2.6,268,121,0.819724581211951
2.6,268,122,0.798074505722729
2.6,268,123,0.777485754306166
2.6,268,124,0.757855922783397
2.6,268,125,0.739116627848105
2.6,268,126,0.721234761469063
2.6,268,127,0.704211888843603
2.6,268,128,0.688081622904149
2.6,268,129,0.672904859214466
2.6,268,130,0.658762839279045
2.6,268,131,0.645748145233041
2.6,268,132,0.633953924770285
2.6,268,133,0.623461895704247
2.6,268,134,0.614329953438057
2.6,268,135,0.606580443131216
2.6,268,136,0.600190285133308
2.6,268,137,0.595084087432728
2.6,268,138,0.591131111048903
2.6,268,139,0.588146504856947
2.6,268,140,0.585896689211486
2.6,268,141,0.584108269348288
2.6,268,142,0.582479511829739
2.6,268,143,0.580693278321337
2.6,268,144,0.578430372355911
2.6,268,145,0.575382457848008
2.6,268,146,0.571263975324697
2.6,268,147,0.565822745017463
2.6,268,148,0.558849161764117
2.6,268,149,0.550184037782385
2.6,268,150,0.539725237099138
2.6,268,151,0.527433279692754
2.6,268,152,0.513336084064757
2.6,268,153,0.497532967261268
2.6,268,154,0.480197923166437
2.6,268,155,0.461582029432778
2.6,268,156,0.442014548016064
2.6,268,157,0.421901823687247
2.6,268,158,0.401722388710629
2.6,268,159,0.382015747190466
2.6,268,160,0.363361326236329
2.6,268,161,0.346343635304994
2.6,268,162,0.331500936258785
2.6,268,163,0.319259128364061
2.6,268,164,0.309860420217749
2.6,268,165,0.303304778197545
2.6,268,166,0.299324689710792
2.6,268,167,0.297405271965203
2.6,268,168,0.296845098042549
2.6,268,169,0.296838953526726
2.6,268,169.999999999999,0.296560734047967
2.6,268,170.999999999999,0.295231964159497
2.6,268,171.999999999999,0.292171764041237
2.6,268,172.999999999999,0.286831684950005
2.6,268,173.999999999999,0.278822412823793
2.6,268,174.999999999999,0.267940584073644
2.6,268,175.999999999999,0.254205154457487
2.6,268,176.999999999999,0.237915758954876
2.6,268,177.999999999999,0.219751193984544
2.6,268,178.999999999999,0.200931474829713
2.6,268,179.999999999999,0.183451128006947
2.6,269,0,10.6907684816086
2.6,269,1,10.6017160017248
2.6,269,2,10.5146248258163
2.6,269,3,10.4300713811412
2.6,269,4,10.3485912988147
2.6,269,5,10.2706754622346
2.6,269,6,10.1967660375741
2.6,269,7,10.1272524918017
2.6,269,8,10.0624676366108
2.6,269,9,10.0026837714365
2.6,269,10,9.94810903263092
2.6,269,11,9.89888408572707
2.6,269,12,9.85507932037736
2.6,269,13,9.81669272010969
2.6,269,14,9.78364857926502
2.6,269,15,9.75579722612106
2.6,269,16,9.73291588426827
2.6,269,17,9.71471076513688
2.6,269,18,9.70082043579965
2.6,269,19,9.69082045143607
2.6,269,20,9.68422918539606
2.6,269,21,9.68051473603335
2.6,269,22,9.6791027424151
2.6,269,23,9.67938490389949
2.6,269,24,9.68072797357967
2.6,269,25,9.68248298369314
2.6,269,26,9.68399446210061
2.6,269,27,9.68460941165604
2.6,269,28,9.68368584678912
2.6,269,29,9.68060071151894
2.6,269,30,9.67475703786209
2.6,269,31,9.66559024071384
2.6,269,32,9.65257348254273
2.6,269,33,9.63522207678651
2.6,269,34,9.6130969312291
2.6,269,35,9.58580706084939
2.6,269,36,9.55301122302731
2.6,269,37,9.51441874627201
2.6,269,38,9.46978963678094
2.6,269,39,9.41893405534483
2.6,269,40,9.36171126074901
2.6,269,41,9.29802811537044
2.6,269,42,9.22783724470321
2.6,269,43,9.15113493568518
2.6,269,44,9.0679588495964
2.6,269,45,8.97838561461449
2.6,269,46,8.88252835149281
2.6,269,47,8.78053417389229
2.6,269,48,8.67258169322557
2.6,269,49,8.55887854697729
2.6,269,50,8.43965895978978
2.6,269,51,8.31518133850335
2.6,269,52,8.18572589607254
2.6,269,53,8.05159229499691
2.6,269,54,7.91309729865424
2.6,269,55,7.77057241864656
2.6,269,56,7.6243615478105
2.6,269,57.0000000000001,7.47481857166024
2.6,269,58.0000000000001,7.32230495541196
2.6,269,59.0000000000001,7.16718730901882
2.6,269,60.0000000000001,7.00983493843013
2.6,269,61.0000000000001,6.85061739717305
2.6,269,62.0000000000001,6.68990205794828
2.6,269,63.0000000000001,6.52805172887166
2.6,269,64.0000000000001,6.36542234297199
2.6,269,65.0000000000001,6.20236075232232
2.6,269,66.0000000000001,6.03920265956408
2.6,269,67.0000000000001,5.87627071948471
2.6,269,68.0000000000001,5.71387284171468
2.6,269,69.0000000000001,5.5523007225831
2.6,269,70.0000000000001,5.3918286298465
2.6,269,71.0000000000001,5.23271245858079
2.6,269,72.0000000000001,5.07518907024906
2.6,269,73.0000000000001,4.91947592010953
2.6,269,74.0000000000001,4.76577097101145
2.6,269,75.0000000000001,4.61425288454606
2.6,269,76.0000000000001,4.46508147376724
2.6,269,77.0000000000001,4.31839839553543
2.6,269,78.0000000000001,4.17432805519079
2.6,269,79.0000000000001,4.0329786918978
2.6,269,80.0000000000001,3.89444360973483
2.6,269,81.0000000000001,3.75880251747694
2.6,269,82.0000000000001,3.6261229390263
2.6,269,83.0000000000001,3.49646165650935
2.6,269,84.0000000000001,3.36986614906589
2.6,269,85.0000000000001,3.24637599214012
2.6,269,86.0000000000001,3.12602418446739
2.6,269,87.0000000000001,3.0088383727355
2.6,269,88.0000000000001,2.89484194690111
2.6,269,89.0000000000001,2.78405498219206
2.6,269,90.0000000000001,2.67649500679846
2.6,269,91.0000000000001,2.57217757707319
2.6,269,92.0000000000001,2.47111664471508
2.6,269,93.0000000000001,2.3733247029621
2.6,269,94.0000000000001,2.27881270142704
2.6,269,95.0000000000001,2.18758972210277
2.6,269,96.0000000000001,2.09966241256864
2.6,269,97.0000000000001,2.01503417693684
2.6,269,98.0000000000001,1.93370413102054
2.6,269,99.0000000000001,1.85566583601177
2.6,269,100,1.78090583498
2.6,269,101,1.70940202892377
2.6,269,102,1.64112194382656
2.6,269,103,1.57602095667882
2.6,269,104,1.51404056571489
2.6,269,105,1.45510680660203
2.6,269,106,1.39912892991539
2.6,269,107,1.34599846350014
2.6,269,108,1.29558878380801
2.6,269,109,1.24775531098226
2.6,269,110,1.20233642229058
2.6,269,111,1.15915514780994
2.6,269,112,1.11802167304032
2.6,269,113,1.0787366289181
2.6,269,114,1.0410951051652
2.6,269,115,1.00489128301407
2.6,269,116,0.969923552437604
2.6,269,117,0.935999959957797
2.6,269,118,0.902943826717388
2.6,269,119,0.870599381333157
2.6,269,120,0.838837264584494
2.6,269,121,0.807559778009105
2.6,269,122,0.776705759474894
2.6,269,123,0.74625496823432
2.6,269,124,0.71623184131372
2.6,269,125,0.686708432832839
2.6,269,126,0.657806257989126
2.6,269,127,0.629696625533767
2.6,269,128,0.60259885505586
2.6,269,129,0.576775554505635
2.6,269,130,0.552523931111038
2.6,269,131,0.530162035047271
2.6,269,132,0.510009069708836
2.6,269,133,0.49235966475825
2.6,269,134,0.477453442889849
2.6,269,135,0.465443181238286
2.6,269,136,0.456366762316706
2.6,269,137,0.450128910182967
2.6,269,138,0.446497517351856
2.6,269,139,0.445116174419081
2.6,269,140,0.445530510779911
2.6,269,141,0.447222909300923
2.6,269,142,0.449649250370893
2.6,269,143,0.452272497209027
2.6,269,144,0.454590149534675
2.6,269,145,0.456154756268512
2.6,269,146,0.456588151287867
2.6,269,147,0.45559075849606
2.6,269,148,0.452947408451745
2.6,269,149,0.448530885371525
2.6,269,150,0.442304078897278
2.6,269,151,0.434321250268518
2.6,269,152,0.424728558689583
2.6,269,153,0.413763600468294
2.6,269,154,0.401753234114576
2.6,269,155,0.389108343972346
2.6,269,156,0.376313430146308
2.6,269,157,0.363908147224307
2.6,269,158,0.352457576706682
2.6,269,159,0.342508909888172
2.6,269,160,0.334535297577476
2.6,269,161,0.328873160311775
2.6,269,162,0.325665542335697
2.6,269,163,0.324827141186004
2.6,269,164,0.326042624787332
2.6,269,165,0.328799268512471
2.6,269,166,0.332443678051306
2.6,269,167,0.336246951422735
2.6,269,168,0.33946476774025
2.6,269,169,0.341385198343091
2.6,269,169.999999999999,0.341363144545108
2.6,269,170.999999999999,0.338843998188022
2.6,269,171.999999999999,0.333380482285036
2.6,269,172.999999999999,0.324646747120519
2.6,269,173.999999999999,0.312453770269799
2.6,269,174.999999999999,0.296770805937987
2.6,269,175.999999999999,0.277759934438126
2.6,269,176.999999999999,0.255836026711798
2.6,269,177.999999999999,0.23177477724091
2.6,269,178.999999999999,0.206907846199276
2.6,269,179.999999999999,0.18345112800695
2.6,270,0,10.6907684816086
2.6,270,1,10.5959501274132
2.6,270,2,10.5031004717051
2.6,270,3,10.4128886676822
2.6,270,4,10.3259450744439
2.6,270,5,10.2428556409733
2.6,270,6,10.1641562323793
2.6,270,7,10.0903269352545
2.6,270,8,10.0217864100743
2.6,270,9,9.95888639208683
2.6,270,10,9.90190647561316
2.6,270,11,9.8510493469664
2.6,270,12,9.80643665485837
2.6,270,13,9.76810572079676
2.6,270,14,9.73600729267358
2.6,270,15,9.71000453058662
2.6,270,16,9.68987338434915
2.6,270,17,9.67530447815919
2.6,270,18,9.66590656213908
2.6,270,19,9.66121152689992
2.6,270,20,9.66068091081731
2.6,270,21,9.66371376552027
2.6,270,22,9.66965568807668
2.6,270,23,9.67780878251844
2.6,270,24,9.68744228144129
2.6,270,25,9.69780354174085
2.6,270,26,9.7081291269932
2.6,270,27,9.71765570122126
2.6,270,28,9.72563048257626
2.6,270,29,9.73132103804243
2.6,270,30,9.73402423869849
2.6,270,31,9.73307423650918
2.6,270,32,9.72784936556277
2.6,270,33,9.71777791105196
2.6,270,34,9.70234272654214
2.6,270,35,9.68108471309047
2.6,270,36,9.65360520190861
2.6,270,37,9.61956730519691
2.6,270,38,9.57869631749799
2.6,270,39,9.53077926261292
2.6,270,40,9.47566368913715
2.6,270,41,9.41325582144569
2.6,270,42,9.34351817299879
2.6,270,43,9.26646672569025
2.6,270,44,9.18216777318491
2.6,270,45,9.09073451834957
2.6,270,46,8.99232350552981
2.6,270,47,8.88713095809612
2.6,270,48,8.7753890808852
2.6,270,49,8.6573623763623
2.6,270,50,8.53334401295056
2.6,270,51,8.40365227437397
2.6,270,52,8.26862711033986
2.6,270,53,8.12862680166717
2.6,270,54,7.98402474719177
2.6,270,55,7.83520637551544
2.6,270,56,7.68256618189261
2.6,270,57.0000000000001,7.52650488918131
2.6,270,58.0000000000001,7.3674267316622
2.6,270,59.0000000000001,7.20573686144438
2.6,270,60.0000000000001,7.04183887887289
2.6,270,61.0000000000001,6.87613249055692
2.6,270,62.0000000000001,6.70901130106027
2.6,270,63.0000000000001,6.54086074666225
2.6,270,64.0000000000001,6.37205618164933
2.6,270,65.0000000000001,6.20296112912077
2.6,270,66.0000000000001,6.03392570910995
2.6,270,67.0000000000001,5.8652852568224
2.6,270,68.0000000000001,5.69735914291133
2.6,270,69.0000000000001,5.53044980595043
2.6,270,70.0000000000001,5.36484200467758
2.6,270,71.0000000000001,5.2008022942741
2.6,270,72.0000000000001,5.03857872705746
2.6,270,73.0000000000001,4.87840077367333
2.6,270,74.0000000000001,4.72047945636778
2.6,270,75.0000000000001,4.56500768139896
2.6,270,76.0000000000001,4.41216075329861
2.6,270,77.0000000000001,4.26209704969227
2.6,270,78.0000000000001,4.11495883187628
2.6,270,79.0000000000001,3.97087316344478
2.6,270,80.0000000000001,3.82995290703524
2.6,270,81.0000000000001,3.69229776775455
2.6,270,82.0000000000001,3.55799535106173
2.6,270,83.0000000000001,3.42712220279001
2.6,270,84.0000000000001,3.29974479954094
2.6,270,85.0000000000001,3.17592045881547
2.6,270,86.0000000000001,3.0556981399025
2.6,270,87.0000000000001,2.93911910867997
2.6,270,88.0000000000001,2.82621744207921
2.6,270,89.0000000000001,2.71702035104314
2.6,270,90.0000000000001,2.61154830444329
2.6,270,91.0000000000001,2.5098149407315
2.6,270,92.0000000000001,2.41182675925983
2.6,270,93.0000000000001,2.31758258941133
2.6,270,94.0000000000001,2.22707284315596
2.6,270,95.0000000000001,2.14027856555768
2.6,270,96.0000000000001,2.057170308197
2.6,270,97.0000000000001,1.97770686236198
2.6,270,98.0000000000001,1.901833901889
2.6,270,99.0000000000001,1.82948259908593
2.6,270,100,1.76056829028294
2.6,270,101,1.69498927893096
2.6,270,102,1.63262587224946
2.6,270,103,1.5733397505696
2.6,270,104,1.51697376524411
2.6,270,105,1.46335225028798
2.6,270,106,1.41228191452882
2.6,270,107,1.36355335573518
2.6,270,108,1.31694320776538
2.6,270,109,1.27221689897406
2.6,270,110,1.22913196823066
2.6,270,111,1.18744185731514
2.6,270,112,1.14690007805023
2.6,270,113,1.10726464126476
2.6,270,114,1.06830263331849
2.6,270,115,1.02979483402708
2.6,270,116,0.991540286016586
2.6,270,117,0.95336074787641
2.6,270,118,0.915104989941647
2.6,270,119,0.876652920420725
2.6,270,120,0.837919559780107
2.6,270,121,0.798858912342049
2.6,270,122,0.759467815899138
2.6,270,123,0.719789882518604
2.6,270,124,0.679919674692098
2.6,270,125,0.640007284283245
2.6,270,126,0.600263481277506
2.6,270,127,0.56096553926818
2.6,270,128,0.522463651576058
2.6,270,129,0.485187388083239
2.6,270,130,0.449650676961079
2.6,270,131,0.416452011907208
2.6,270,132,0.386263755054021
2.6,270,133,0.359800969135575
2.6,270,134,0.337758481823467
2.6,270,135,0.320710095644259
2.6,270,136,0.308981779629236
2.6,270,137,0.302538001427346
2.6,270,138,0.300935408314002
2.6,270,139,0.303375560145176
2.6,270,140,0.308836667499825
2.6,270,141,0.316227401141542
2.6,270,142,0.324511599801078
2.6,270,143,0.332783938216451
2.6,270,144,0.34030280944551
2.6,270,145,0.346496281124453
2.6,270,146,0.350955268245238
2.6,270,147,0.353422903588804
2.6,270,148,0.353784616104473
2.6,270,149,0.35206057875734
2.6,270,150,0.348400575282108
2.6,270,151,0.343080340725352
2.6,270,152,0.336497549289725
2.6,270,153,0.329164528894235
2.6,270,154,0.321693396077014
2.6,270,155,0.314768004853158
2.6,270,156,0.309097038280963
2.6,270,157,0.305345682512483
2.6,270,158,0.304051195037965
2.6,270,159,0.305538805685329
2.6,270,160,0.309862136912655
2.6,270,161,0.316788453236011
2.6,270,162,0.325832669613226
2.6,270,163,0.336325437814604
2.6,270,164,0.347492038173963
2.6,270,165,0.358522912340409
2.6,270,166,0.368626797773764
2.6,270,167,0.377066111862072
2.6,270,168,0.383178582946754
2.6,270,169,0.386389965328299
2.6,270,169.999999999999,0.386221847957564
2.6,270,170.999999999999,0.382297412841313
2.6,270,171.999999999999,0.374347154528643
2.6,270,172.999999999999,0.36221626341912
2.6,270,173.999999999999,0.345875738859777
2.6,270,174.999999999999,0.32544063334942
2.6,270,175.999999999999,0.301201906569755
2.6,270,176.999999999999,0.273684989422597
2.6,270,177.999999999999,0.243762179950932
2.6,270,178.999999999999,0.212873759859344
2.6,270,179.999999999999,0.183451128006954
2.6,271,0,10.6907684816086
2.6,271,1,10.5902148427214
2.6,271,2,10.4916396741317
2.6,271,3,10.3958039633401
2.6,271,4,10.3034319004667
2.6,271,5,10.2152036302518
2.6,271,6,10.1317479024307
2.6,271,7,10.0536346858154
2.6,271,8,9.98136784068586
2.6,271,9,9.91537797679742
2.6,271,10,9.85601565825172
2.6,271,11,9.80354514851004
2.6,271,12,9.75813891512159
2.6,271,13,9.71987313018337
2.6,271,14,9.68872440532308
2.6,271,15,9.66456798621782
2.6,271,16,9.64717759996301
2.6,271,17,9.63622709955053
2.6,271,18,9.63129398590855
2.6,271,19,9.63186481384094
2.6,271,20,9.63734240952826
2.6,271,21,9.64705475032922
2.6,271,22,9.66026528850349
2.6,271,23,9.67618444421626
2.6,271,24,9.69398195328722
2.6,271,25,9.71279973331093
2.6,271,26,9.73176492791984
2.6,271,27,9.75000280148327
2.6,271,28,9.76664918273666
2.6,271,29,9.78086219238851
2.6,271,30,9.79183303315827
2.6,271,31,9.79879566764438
2.6,271,32,9.80103525702911
2.6,271,33,9.79789527959015
2.6,271,34,9.78878329060256
2.6,271,35,9.77317532334068
2.6,271,36,9.75061896387744
2.6,271,37,9.72073515995985
2.6,271,38,9.68321884643792
2.6,271,39,9.63783848675761
2.6,271,40,9.58443464224424
2.6,271,41,9.5229176887222
2.6,271,42,9.45326480389728
2.6,271,43,9.3755163493427
2.6,271,44,9.28977176835068
2.6,271,45,9.19618511580671
2.6,271,46,9.09496032906945
2.6,271,47,8.98634634004188
2.6,271,48,8.8706321186324
2.6,271,49,8.74814172704089
2.6,271,50,8.61922945316163
2.6,271,51,8.48427508023543
2.6,271,52,8.34367933904019
2.6,271,53,8.19785957866985
2.6,271,54,8.04724568255572
2.6,271,55,7.89227624801311
2.6,271,56,7.73339504037432
2.6,271,57.0000000000001,7.57104772675612
2.6,271,58.0000000000001,7.40567888970918
2.6,271,59.0000000000001,7.23772931735159
2.6,271,60.0000000000001,7.06763356399639
2.6,271,61.0000000000001,6.89581777360106
2.6,271,62.0000000000001,6.72269775742247
2.6,271,63.0000000000001,6.54867731686879
2.6,271,64.0000000000001,6.37414680250876
2.6,271,65.0000000000001,6.19948190034663
2.6,271,66.0000000000001,6.02504263663592
2.6,271,67.0000000000001,5.85117259254937
2.6,271,68.0000000000001,5.67819831984467
2.6,271,69.0000000000001,5.50642894819732
2.6,271,70.0000000000001,5.33615597408241
2.6,271,71.0000000000001,5.16765321997948
2.6,271,72.0000000000001,5.00117695127999
2.6,271,73.0000000000001,4.83696613665128
2.6,271,74.0000000000001,4.67524283582444
2.6,271,75.0000000000001,4.51621269690828
2.6,271,76.0000000000001,4.36006554346741
2.6,271,77.0000000000001,4.20697602982039
2.6,271,78.0000000000001,4.05710434138283
2.6,271,79.0000000000001,3.91059691546286
2.6,271,80.0000000000001,3.76758715676445
2.6,271,81.0000000000001,3.62819612101407
2.6,271,82.0000000000001,3.49253313964554
2.6,271,83.0000000000001,3.36069635840992
2.6,271,84.0000000000001,3.23277316319661
2.6,271,85.0000000000001,3.10884046735593
2.6,271,86.0000000000001,2.988964836543
2.6,271,87.0000000000001,2.87320242973765
2.6,271,88.0000000000001,2.76159873886326
2.6,271,89.0000000000001,2.65418811459169
2.6,271,90.0000000000001,2.55099307275977
2.6,271,91.0000000000001,2.45202338459148
2.6,271,92.0000000000001,2.35727496479169
2.6,271,93.0000000000001,2.26672858456927
2.6,271,94.0000000000001,2.18034845152797
2.6,271,95.0000000000001,2.09808071455835
2.6,271,96.0000000000001,2.01985196838572
2.6,271,97.0000000000001,1.94556784784845
2.6,271,98.0000000000001,1.8751118144773
2.6,271,99.0000000000001,1.8083442454683
2.6,271,100,1.74510193567252
2.6,271,101,1.68519811515595
2.6,271,102,1.62842306740118
2.6,271,103,1.57454540667692
2.6,271,104,1.52331403916803
2.6,271,105,1.47446079409171
2.6,271,106,1.42770367209706
2.6,271,107,1.38275062295695
2.6,271,108,1.33930373673742
2.6,271,109,1.29706371505212
2.6,271,110,1.25573448297128
2.6,271,111,1.21502780733818
2.6,271,112,1.17466780191229
2.6,271,113,1.13439522121848
2.6,271,114,1.09397147016895
2.6,271,115,1.05318228257323
2.6,271,116,1.0118410463398
2.6,271,117,0.969791775217459
2.6,271,118,0.926911746111167
2.6,271,119,0.883113838238357
2.6,271,120,0.838348627743587
2.6,271,121,0.792606312291811
2.6,271,122,0.745918569880064
2.6,271,123,0.698360502764023
2.6,271,124,0.650052893935705
2.6,271,125,0.601165131427323
2.6,271,126,0.551919371317963
2.6,271,127,0.502596876685718
2.6,271,128,0.45354809499294
2.6,271,129,0.405209097271858
2.6,271,130,0.35812874439974
2.6,271,131,0.313013512320801
2.6,271,132,0.27079939132204
2.6,271,133,0.232756876353048
2.6,271,134,0.200603444751668
2.6,271,135,0.17648376989634
2.6,271,136,0.162473951683494
2.6,271,137,0.15940273129541
2.6,271,138,0.165892573157506
2.6,271,139,0.178943248680132
2.6,271,140,0.195391093706516
2.6,271,141,0.21275973874179
2.6,271,142,0.229351243676751
2.6,271,143,0.244062877187872
2.6,271,144,0.256203891909702
2.6,271,145,0.265372884105937
2.6,271,146,0.271386837808196
2.6,271,147,0.274244423850101
2.6,271,148,0.274110959097304
2.6,271,149,0.271317323312186
2.6,271,150,0.266367723806482
2.6,271,151,0.259951165877145
2.6,271,152,0.252948339753067
2.6,271,153,0.246418950364094
2.6,271,154,0.241546262223247
2.6,271,155,0.239514601547201
2.6,271,156,0.241318044629261
2.6,271,157,0.24755034817195
2.6,271,158,0.258270690501744
2.6,271,159,0.27301539463749
2.6,271,160,0.290936848121449
2.6,271,161,0.310985214030931
2.6,271,162,0.332058804481348
2.6,271,163,0.353097455514404
2.6,271,164,0.373128189061059
2.6,271,165,0.391282101834392
2.6,271,166,0.406797629256475
2.6,271,167,0.419019018476808
2.6,271,168,0.427394202448325
2.6,271,169,0.431473686267723
2.6,271,169.999999999999,0.430910881091812
2.6,271,170.999999999999,0.425463940615901
2.6,271,171.999999999999,0.414999224603309
2.6,271,172.999999999999,0.399496921002943
2.6,271,173.999999999999,0.379060198693303
2.6,271,174.999999999999,0.353930915855126
2.6,271,175.999999999999,0.324518322640047
2.6,271,176.999999999999,0.291454664288075
2.6,271,177.999999999999,0.255708662319911
2.6,271,178.999999999999,0.218826980842871
2.6,271,179.999999999999,0.183451128006958
2.6,272,0,10.6907684816086
2.6,272,1,10.5845119953225
2.6,272,2,10.4802465775526
2.6,272,3,10.3788244793342
2.6,272,4,10.2810630909346
2.6,272,5,10.1877360740624
2.6,272,6,10.0995643466921
2.6,272,7,10.017207011845
2.6,272,8,9.94125234900095
2.6,272,9,9.87220901902351
2.6,272,10,9.81049766873441
2.6,272,11,9.75644315642489
2.6,272,12,9.71026765028603
2.6,272,13,9.67208487293416
2.6,272,14,9.64189577183823
2.6,272,15,9.61958588333649
2.6,272,16,9.60492462459671
2.6,272,17,9.59756669323969
2.6,272,18,9.59705568099361
2.6,272,19,9.60282992074908
2.6,272,20,9.61423049267715
2.6,272,21,9.63051122249428
2.6,272,22,9.65085042114534
2.6,272,23,9.67436404655203
2.6,272,24,9.70011991910202
2.6,272,25,9.72715259537832
2.6,272,26,9.75447849911049
2.6,272,27,9.78111092241462
2.6,272,28,9.80607454067092
2.6,272,29,9.82841912674383
2.6,272,30,9.84723220042041
2.6,272,31,9.86165040298988
2.6,272,32,9.87086944147874
2.6,272,33,9.87415249961179
2.6,272,34,9.87083706125959
2.6,272,35,9.86034013581124
2.6,272,36,9.8421619129816
2.6,272,37,9.81588790684704
2.6,272,38,9.78118967550925
2.6,272,39,9.7378242239981
2.6,272,40,9.68563221421906
2.6,272,41,9.62453511734682
2.6,272,42,9.55453145148394
2.6,272,43,9.47569225104989
2.6,272,44,9.38815591463183
2.6,272,45,9.29212257528705
2.6,272,46,9.18784813190508
2.6,272,47,9.07563807257586
2.6,272,48,8.95584121133554
2.6,272,49,8.82884344854462
2.6,272,50,8.69506165287094
2.6,272,51,8.55493774978106
2.6,272,52,8.4089330879634
2.6,272,53,8.25752314157524
2.6,272,54,8.10119259296296
2.6,272,55,7.94043082785595
2.6,272,56,7.77572786324214
2.6,272,57.0000000000001,7.60757071741007
2.6,272,58.0000000000001,7.43644022214464
2.6,272,59.0000000000001,7.2628082688902
2.6,272,60.0000000000001,7.08713547388425
2.6,272,61.0000000000001,6.90986924180401
2.6,272,62.0000000000001,6.73144220329393
2.6,272,63.0000000000001,6.55227099875219
2.6,272,64.0000000000001,6.37275537881503
2.6,272,65.0000000000001,6.1932775909397
2.6,272,66.0000000000001,6.01420202118483
2.6,272,67.0000000000001,5.83587506056159
2.6,272,68.0000000000001,5.65862516602373
2.6,272,69.0000000000001,5.48276308713817
2.6,272,70.0000000000001,5.30858223060453
2.6,272,71.0000000000001,5.13635913596687
2.6,272,72.0000000000001,4.9663540369957
2.6,272,73.0000000000001,4.79881148424561
2.6,272,74.0000000000001,4.63396100516134
2.6,272,75.0000000000001,4.47201777877683
2.6,272,76.0000000000001,4.31318330250597
2.6,272,77.0000000000001,4.15764602875385
2.6,272,78.0000000000001,4.00558194909251
